age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
20, Private,190227, Masters,14, Never-married, Exec-managerial, Own-child, White, Male,0,0,25.0, United-States, <=50K
22, Private,251073, 9th,5, Never-married, Other-service, Own-child, White, Male,0,0,50.0, United-States, <=50K
19, Private,117444, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40.0, United-States, <=50K
18, Private,141626, Some-college,10, Never-married, Tech-support, Own-child, White, Male,2176,0,20.0, United-States, <=50K
23, Private,133582, 1st-4th,2, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,36.0, Mexico, <=50K
23, Private,116830, 12th,8, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50.0, United-States, <=50K
21, Private,54472, HS-grad,9, Never-married, Other-service, Unmarried, White, Female,0,0,40.0, United-States, <=50K
22, Self-emp-not-inc,214014, Some-college,10, Never-married, Sales, Own-child, Black, Male,99999,0,55.0, United-States, >50K
19, Private,166153, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,30.0, United-States, <=50K
17, Private,277541, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,5.0, United-States, <=50K
18, Private,56613, Some-college,10, Never-married, Protective-serv, Own-child, White, Female,0,0,20.0, United-States, <=50K
22, Private,194829, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,30.0, United-States, <=50K
23, Private,201138, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,8.0, United-States, <=50K
20, Private,381357, 9th,5, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,28.0, United-States, <=50K
23, Private,70919, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
23, Private,197200, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,60.0, United-States, <=50K
19, Private,124265, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,0,50.0, United-States, <=50K
22, Private,79980, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,25.0, United-States, <=50K
21, Private,51262, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,35.0, United-States, <=50K
20, Private,218962, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
23, Private,60331, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40.0, United-States, <=50K
21, Private,119665, Some-college,10, Never-married, Tech-support, Own-child, White, Male,0,0,35.0, United-States, <=50K
18, Private,89760, 12th,8, Never-married, Other-service, Own-child, White, Female,0,0,20.0, United-States, <=50K
23, Private,129345, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,0,0,25.0, United-States, <=50K
21, Private,228395, Some-college,10, Never-married, Sales, Other-relative, Black, Female,0,0,20.0, United-States, <=50K
18, Private,35065, HS-grad,9, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,35.0, United-States, <=50K
22, Local-gov,44064, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35.0, United-States, <=50K
18, Private,231562, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,0,33.0, United-States, <=50K
22, State-gov,255575, Assoc-acdm,12, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,15.0, United-States, <=50K
24, Private,222853, Some-college,10, Never-married, Craft-repair, Unmarried, White, Male,0,0,50.0, United-States, <=50K
22, Private,344176, HS-grad,9, Never-married, Sales, Unmarried, White, Male,0,0,20.0, United-States, <=50K
20, Private,162688, Assoc-voc,11, Never-married, Other-service, Own-child, White, Male,0,0,40.0, United-States, <=50K
18, Private,210311, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,0,20.0, United-States, <=50K
21, Private,766115, 10th,6, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,35.0, United-States, <=50K
20, State-gov,214542, Some-college,10, Never-married, Prof-specialty, Own-child, White, Male,0,0,40.0, United-States, <=50K
24, Private,278130, Assoc-acdm,12, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
23, Private,50953, Some-college,10, Never-married, Tech-support, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
22, Private,138504, Some-college,10, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,30.0, United-States, <=50K
24, Private,103064, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Female,3674,0,40.0, United-States, <=50K
23, Private,149204, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Male,0,0,40.0, United-States, <=50K
24, Private,198914, HS-grad,9, Never-married, Sales, Unmarried, Black, Male,0,0,25.0, United-States, <=50K
24, Private,211160, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40.0, United-States, <=50K
21, Private,129232, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0,0,40.0, United-States, <=50K
24, Private,125905, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40.0, United-States, <=50K
23, Private,143003, Masters,14, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1887,50.0, India, >50K
19, Private,160811, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,0,38.0, United-States, <=50K
20, Private,63210, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,15.0, United-States, <=50K
24, Private,236696, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,35.0, United-States, <=50K
24, Private,493034, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40.0, United-States, <=50K
24, Private,329852, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
20, Private,163665, Some-college,10, Never-married, Transport-moving, Own-child, White, Female,0,0,17.0, United-States, <=50K
21, Private,538822, HS-grad,9, Never-married, Other-service, Other-relative, White, Male,0,0,40.0, Mexico, <=50K
21, Private,25505, Assoc-voc,11, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,35.0, United-States, <=50K
17, Private,375657, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30.0, United-States, <=50K
23, Private,181820, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20.0, United-States, <=50K
24, Private,314182, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Female,0,0,50.0, United-States, <=50K
18, Private,170544, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,20.0, United-States, <=50K
18, Private,94196, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,25.0, United-States, <=50K
24, Private,213902, 7th-8th,4, Never-married, Priv-house-serv, Own-child, White, Female,0,0,32.0, El-Salvador, <=50K
23, Private,38707, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60.0, United-States, >50K
19, Private,188568, Some-college,10, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
22, Private,200374, HS-grad,9, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,35.0, United-States, <=50K
24, Private,498349, Bachelors,13, Never-married, Transport-moving, Unmarried, Black, Female,0,0,40.0, United-States, <=50K
20, Private,224640, Assoc-acdm,12, Never-married, Exec-managerial, Own-child, White, Female,0,0,40.0, United-States, <=50K
20, Private,105479, Some-college,10, Never-married, Sales, Not-in-family, White, Female,0,0,25.0, United-States, <=50K
24, Private,155150, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40.0, United-States, <=50K
22, Private,388247, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,40.0, United-States, <=50K
23, Private,208908, Bachelors,13, Never-married, Other-service, Not-in-family, White, Female,0,0,30.0, United-States, <=50K
23, Private,259301, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40.0, United-States, <=50K
22, Private,50136, 5th-6th,3, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40.0, El-Salvador, <=50K
24, Private,236696, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
21, Private,253583, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40.0, United-States, <=50K
23, Private,288771, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30.0, United-States, <=50K
23, Private,91658, Some-college,10, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,40.0, United-States, <=50K
23, Private,161478, Some-college,10, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40.0, United-States, <=50K
18, Private,36882, 12th,8, Never-married, Sales, Own-child, White, Female,0,0,20.0, United-States, <=50K
24, Private,82777, HS-grad,9, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
21, Private,387335, Some-college,10, Never-married, Tech-support, Own-child, White, Female,0,1719,9.0, United-States, <=50K
18, Private,261720, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
22, State-gov,477505, Assoc-acdm,12, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
21, Private,39943, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,20.0, United-States, <=50K
18, Private,37720, 10th,6, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40.0, United-States, <=50K
18, Self-emp-inc,174202, HS-grad,9, Never-married, Transport-moving, Own-child, White, Male,0,0,60.0, United-States, <=50K
17, Private,309504, 10th,6, Never-married, Sales, Unmarried, White, Female,0,0,24.0, United-States, <=50K
24, State-gov,324637, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
18, Private,240543, 11th,7, Never-married, Other-service, Own-child, White, Female,0,0,20.0, United-States, <=50K
21, Private,197997, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,30.0, United-States, <=50K
17, Private,141590, 11th,7, Never-married, Priv-house-serv, Own-child, White, Female,0,0,12.0, United-States, <=50K
19, Private,194260, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,20.0, United-States, <=50K
24, Private,280960, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,24.0, United-States, <=50K
22, State-gov,124942, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,40.680171776549685, United-States, <=50K
22, Private,349368, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Female,0,0,30.0, United-States, <=50K
22, Private,199426, Some-college,10, Never-married, Sales, Not-in-family, White, Female,0,0,17.0, United-States, <=50K
18, Private,257980, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
22, Private,120518, HS-grad,9, Widowed, Adm-clerical, Own-child, White, Female,0,0,40.0, United-States, <=50K
19, Private,183532, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25.0, United-States, <=50K
20, Private,157332, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,25.0, United-States, <=50K
19, Private,292590, HS-grad,9, Married-civ-spouse, Sales, Other-relative, White, Female,0,0,25.0, United-States, <=50K
20, Federal-gov,347935, Some-college,10, Never-married, Protective-serv, Own-child, Black, Male,0,0,40.0, United-States, <=50K
19, Private,237848, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,3.0, United-States, <=50K
19, Private,223669, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,30.0, United-States, <=50K
21, Self-emp-not-inc,304602, Assoc-voc,11, Never-married, Farming-fishing, Own-child, White, Male,0,0,98.0, United-States, <=50K
23, Private,330571, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,16.0, United-States, <=50K
24, Private,205865, HS-grad,9, Never-married, Sales, Unmarried, White, Male,0,0,40.680171776549685, United-States, <=50K
21, Private,224640, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,40.0, United-States, <=50K
17, Private,214787, 12th,8, Never-married, Adm-clerical, Own-child, White, Female,0,0,25.0, United-States, <=50K
18, Private,157273, 10th,6, Never-married, Other-service, Other-relative, Black, Male,0,0,15.0, United-States, <=50K
21, Private,199698, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Male,0,0,40.680171776549685, United-States, <=50K
22, Private,41837, Some-college,10, Never-married, Transport-moving, Own-child, White, Male,0,0,25.0, United-States, <=50K
18, Private,183824, 12th,8, Never-married, Other-service, Own-child, White, Male,0,0,30.0, United-States, <=50K
18, Private,218889, 9th,5, Never-married, Other-service, Own-child, Black, Male,0,0,35.0, United-States, <=50K
24, Private,103064, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,0,55.0, United-States, <=50K
24, Private,186495, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,32.0, United-States, <=50K
18, Private,217743, 11th,7, Never-married, Sales, Own-child, White, Female,0,0,40.0, United-States, <=50K
22, Private,239954, Some-college,10, Never-married, Adm-clerical, Other-relative, White, Male,0,0,40.0, United-States, <=50K
24, Private,88095, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,24.0, Mexico, <=50K
21, Private,63899, 11th,7, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40.0, United-States, <=50K
17, Private,24090, HS-grad,9, Never-married, Exec-managerial, Own-child, White, Female,0,0,35.0, United-States, <=50K
24, Private,175586, HS-grad,9, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40.0, United-States, <=50K
23, Private,263886, Some-college,10, Never-married, Sales, Not-in-family, Black, Female,0,0,20.0, United-States, <=50K
19, Private,28790, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
22, Private,228411, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,35.0, United-States, <=50K
22, Federal-gov,57216, Some-college,10, Never-married, Adm-clerical, Own-child, Black, Male,0,0,20.0, United-States, <=50K
19, Private,251579, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,14.0, United-States, <=50K
22, Private,203894, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,15.0, United-States, <=50K
24, Private,223515, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40.680171776549685, United-States, <=50K
18, Private,41973, 11th,7, Never-married, Adm-clerical, Own-child, White, Female,0,0,5.0, United-States, <=50K
23, Private,162228, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,48.0, United-States, <=50K
21, Private,211968, Some-college,10, Never-married, Sales, Own-child, White, Female,0,1762,28.0, United-States, <=50K
20, Private,344394, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,30.0, United-States, <=50K
